func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
nrm2	vector	float	1000	5.6534e-07	3.53769	7.07539
nrm2	vector	float	10000	2.15919e-06	9.26273	18.5255
nrm2	vector	float	100000	7.34278e-06	27.2376	54.4753
nrm2	vector	float	1000000	2.5411e-05	78.7061	157.412
nrm2	vector	float	10000000	0.000460189	43.4604	86.9209
nrm2	vector	float	100000000	0.00999637	20.0073	40.0145
nrm2	vector	double	1000	4.0029e-07	4.99638	19.9855
nrm2	vector	double	10000	5.61792e-06	3.56004	14.2401
nrm2	vector	double	100000	1.03619e-05	19.3015	77.206
nrm2	vector	double	1000000	3.21734e-05	62.1633	248.653
nrm2	vector	double	10000000	0.00725832	2.75546	11.0218
nrm2	vector	double	100000000	0.0251238	7.96057	31.8423
