func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
axpyz	vector	float	1000	6.95405e-06	0.287602	1.72561
axpyz	vector	float	10000	7.05388e-06	2.83532	17.0119
axpyz	vector	float	100000	9.04997e-06	22.0995	132.597
axpyz	vector	float	1000000	4.06989e-05	49.1414	294.848
axpyz	vector	float	10000000	0.00510131	3.92056	23.5234
axpyz	vector	float	100000000	0.0334166	5.98504	35.9103
axpyz	vector	double	1000	6.9168e-06	0.289151	3.46981
axpyz	vector	double	10000	7.25943e-06	2.75504	33.0604
axpyz	vector	double	100000	1.13982e-05	17.5467	210.56
axpyz	vector	double	1000000	7.45958e-05	26.8112	321.734
axpyz	vector	double	10000000	0.0138717	1.44178	17.3014
axpyz	vector	double	100000000	0.104505	1.91379	22.9654
