func	kind	prec	M	N	time[sec]	perf[GFLOPS]
matvec(CRS)	CRS	float	10000	10000	0.00883622	0.183336
matvec(CRS)	CRS	float	20000	20000	0.00048593	6.66762
matvec(CRS)	CRS	float	30000	30000	0.000683819	7.10714
matvec(CRS)	CRS	float	40000	40000	0.000840423	7.7104
matvec(CRS)	CRS	float	50000	50000	0.00100497	8.05996
matvec(CRS)	CRS	float	60000	60000	0.00116495	8.34369
matvec(CRS)	CRS	float	70000	70000	0.00131682	8.61168
matvec(CRS)	CRS	float	80000	80000	0.00150979	8.58397
matvec(CRS)	CRS	float	90000	90000	0.00160375	9.09121
matvec(CRS)	CRS	float	100000	100000	0.00177427	9.13054
matvec(CRS)	CRS	double	10000	10000	0.000355837	4.55265
matvec(CRS)	CRS	double	20000	20000	0.00062184	5.21034
matvec(CRS)	CRS	double	30000	30000	0.00078676	6.17723
matvec(CRS)	CRS	double	40000	40000	0.00100124	6.47196
matvec(CRS)	CRS	double	50000	50000	0.00121815	6.64943
matvec(CRS)	CRS	double	60000	60000	0.00142088	6.84084
matvec(CRS)	CRS	double	70000	70000	0.0016234	6.98534
matvec(CRS)	CRS	double	80000	80000	0.00184021	7.04269
matvec(CRS)	CRS	double	90000	90000	0.00202425	7.20267
matvec(CRS)	CRS	double	100000	100000	0.00223382	7.25214
