func	kind	prec	M	N	time[sec]	perf[GFLOPS]
matvec(Dense)	Dense	float	1000	1000	0.00603191	0.33157
matvec(Dense)	Dense	float	2000	2000	0.000490275	16.3174
matvec(Dense)	Dense	float	3000	3000	0.0007181	25.0661
matvec(Dense)	Dense	float	4000	4000	0.00104133	30.7299
matvec(Dense)	Dense	float	5000	5000	0.00139972	35.7214
matvec(Dense)	Dense	float	6000	6000	0.00184669	38.9886
matvec(Dense)	Dense	float	7000	7000	0.00240121	40.8127
matvec(Dense)	Dense	float	8000	8000	0.0031513	40.6181
matvec(Dense)	Dense	float	9000	9000	0.00377859	42.8732
matvec(Dense)	Dense	float	10000	10000	0.00454005	44.0524
matvec(Dense)	Dense	double	1000	1000	0.000392756	5.09222
matvec(Dense)	Dense	double	2000	2000	0.000692372	11.5545
matvec(Dense)	Dense	double	3000	3000	0.00108422	16.6018
matvec(Dense)	Dense	double	4000	4000	0.00170685	18.7479
matvec(Dense)	Dense	double	5000	5000	0.00240131	20.822
matvec(Dense)	Dense	double	6000	6000	0.00341638	21.0749
matvec(Dense)	Dense	double	7000	7000	0.0044887	21.8326
matvec(Dense)	Dense	double	8000	8000	0.00573408	22.3227
matvec(Dense)	Dense	double	9000	9000	0.00731211	22.155
matvec(Dense)	Dense	double	10000	10000	0.00862784	23.1808
