func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
tanh	float	1000	0.00173901	0.000575039	0.00460031
tanh	float	10000	3.89026e-05	0.257052	2.05642
tanh	float	100000	0.00154105	0.0648908	0.519126
tanh	float	1000000	0.000277833	3.59928	28.7943
tanh	float	10000000	0.00261561	3.82321	30.5856
tanh	float	100000000	0.0394705	2.53354	20.2683
tanh	double	1000	1.25654e-05	0.0795836	1.27334
tanh	double	10000	1.7161e-05	0.582717	9.32347
tanh	double	100000	0.000205154	0.487439	7.79902
tanh	double	1000000	0.000471224	2.12213	33.9541
tanh	double	10000000	0.0074599	1.3405	21.448
tanh	double	100000000	0.0735903	1.35887	21.742
