func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
asum	float	1000	2.586e-07	3.86698	15.4679
asum	float	10000	1.3392e-06	7.46714	29.8686
asum	float	100000	8.3308e-06	12.0036	48.0146
asum	float	1000000	1.73097e-05	57.7711	231.084
asum	float	10000000	0.000203244	49.2019	196.808
asum	float	100000000	0.00741983	13.4774	53.9096
asum	double	1000	2.99e-07	3.34448	26.7559
asum	double	10000	8.16e-06	1.22549	9.80392
asum	double	100000	9.9103e-06	10.0905	80.7241
asum	double	1000000	0.000705548	1.41734	11.3387
asum	double	10000000	0.00723883	1.38144	11.0515
asum	double	100000000	0.0159464	6.271	50.168
