func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
nrm2	float	1000	0.000513522	0.00389467	0.00778934
nrm2	float	10000	0.00051963	0.0384889	0.0769779
nrm2	float	100000	0.000516379	0.387312	0.774625
nrm2	float	1000000	0.000562913	3.55295	7.10589
nrm2	float	10000000	0.000948276	21.0909	42.1818
nrm2	float	100000000	0.00473607	42.2291	84.4582
nrm2	double	1000	0.000539801	0.00370507	0.0148203
nrm2	double	10000	0.000553755	0.036117	0.144468
nrm2	double	100000	0.000557839	0.358527	1.43411
nrm2	double	1000000	0.000607246	3.29356	13.1742
nrm2	double	10000000	0.00132792	15.0611	60.2445
nrm2	double	100000000	0.00857986	23.3104	93.2416
