func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
asum	float	1000	0.000499788	0.00200085	0.0080034
asum	float	10000	0.000503024	0.0198797	0.079519
asum	float	100000	0.000512531	0.19511	0.780441
asum	float	1000000	0.000544918	1.83514	7.34055
asum	float	10000000	0.000935439	10.6902	42.7607
asum	float	100000000	0.00454692	21.9929	87.9717
asum	double	1000	0.000458788	0.00217966	0.0174372
asum	double	10000	0.000454802	0.0219876	0.175901
asum	double	100000	0.000470191	0.212679	1.70144
asum	double	1000000	0.000531646	1.88095	15.0476
asum	double	10000000	0.00123433	8.10156	64.8125
asum	double	100000000	0.00825404	12.1153	96.9222
