func	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
matadd(CRS,CRS,CRS)	float	1000	1000	0.00146186	0.110818	0.664905
matadd(CRS,CRS,CRS)	float	10000	10000	0.00634643	0.255262	1.53157
matadd(CRS,CRS,CRS)	float	100000	100000	0.0445443	0.363683	2.1821
