func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sum	float	1000	9.1129e-06	0.109735	0.438938
sum	float	10000	9.4381e-06	1.05954	4.23814
sum	float	100000	1.61102e-05	6.20725	24.829
sum	float	1000000	8.16715e-05	12.2442	48.9767
sum	float	10000000	0.000799305	12.5109	50.0435
sum	float	100000000	0.0094303	10.6041	42.4165
sum	double	1000	9.4736e-06	0.105556	0.844452
sum	double	10000	2.13784e-05	0.467762	3.74209
sum	double	100000	1.64697e-05	6.07176	48.574
sum	double	1000000	8.17332e-05	12.2349	97.8794
sum	double	10000000	0.00161012	6.21074	49.6859
sum	double	100000000	0.0287736	3.4754	27.8032
