func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
scal	float	1000	2.691e-07	3.71609	29.7287
scal	float	10000	1.753e-06	5.70451	45.6361
scal	float	100000	7.1353e-06	14.0148	112.119
scal	float	1000000	2.09066e-05	47.8318	382.654
scal	float	10000000	0.000709571	14.093	112.744
scal	float	100000000	0.0155436	6.43353	51.4682
scal	double	1000	2.954e-07	3.38524	54.1638
scal	double	10000	8.3157e-06	1.20254	19.2407
scal	double	100000	1.04416e-05	9.57708	153.233
scal	double	1000000	4.21318e-05	23.735	379.761
scal	double	10000000	0.00297348	3.36306	53.8089
scal	double	100000000	0.0645359	1.54953	24.7924
