func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
scal	float	1000	0.00025675	0.00389484	0.0311587
scal	float	10000	0.000271478	0.0368354	0.294683
scal	float	100000	0.000325644	0.307084	2.45667
scal	float	1000000	0.000368047	2.71704	21.7363
scal	float	10000000	0.00107069	9.3398	74.7184
scal	float	100000000	0.00840771	11.8938	95.1507
scal	double	1000	0.000277056	0.00360937	0.05775
scal	double	10000	0.000277427	0.0360456	0.576729
scal	double	100000	0.000309192	0.323424	5.17478
scal	double	1000000	0.000420301	2.37925	38.068
scal	double	10000000	0.00193849	5.15865	82.5384
scal	double	100000000	0.0165029	6.05953	96.9524
