func	kind	prec	M	N	K	time[sec]	perf[GFLOPS]
matmul(Dense,Dense,Dense)	Dense	float	1000	1000	1000	0.00450664	443.79
matmul(Dense,Dense,Dense)	Dense	float	1500	1500	1500	0.0131596	512.935
matmul(Dense,Dense,Dense)	Dense	float	2000	2000	2000	0.0309798	516.466
matmul(Dense,Dense,Dense)	Dense	float	2500	2500	2500	0.0625747	499.403
matmul(Dense,Dense,Dense)	Dense	float	3000	3000	3000	0.105787	510.459
matmul(Dense,Dense,Dense)	Dense	float	3500	3500	3500	0.158311	541.657
matmul(Dense,Dense,Dense)	Dense	float	4000	4000	4000	0.239186	535.149
matmul(Dense,Dense,Dense)	Dense	float	4500	4500	4500	0.343262	530.936
matmul(Dense,Dense,Dense)	Dense	float	5000	5000	5000	0.471386	530.351
matmul(Dense,Dense,Dense)	Dense	double	1000	1000	1000	0.00883457	226.383
matmul(Dense,Dense,Dense)	Dense	double	1500	1500	1500	0.0273653	246.663
matmul(Dense,Dense,Dense)	Dense	double	2000	2000	2000	0.064763	247.055
matmul(Dense,Dense,Dense)	Dense	double	2500	2500	2500	0.118895	262.836
matmul(Dense,Dense,Dense)	Dense	double	3000	3000	3000	0.204112	264.56
matmul(Dense,Dense,Dense)	Dense	double	3500	3500	3500	0.318572	269.17
matmul(Dense,Dense,Dense)	Dense	double	4000	4000	4000	0.472696	270.787
matmul(Dense,Dense,Dense)	Dense	double	4500	4500	4500	0.665128	274.008
matmul(Dense,Dense,Dense)	Dense	double	5000	5000	5000	0.915759	272.998
