func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
vv_div	vector	float	1000	8.08384e-05	0.0247407	0.148444
vv_div	vector	float	10000	0.00010879	0.183841	1.10305
vv_div	vector	float	100000	0.000461736	0.433148	2.59889
vv_div	vector	float	1000000	0.00397607	0.503009	3.01805
vv_div	vector	float	10000000	0.0347936	0.574818	3.44891
vv_div	vector	float	100000000	0.429341	0.46583	2.79498
vv_div	vector	double	1000	0.000100662	0.0198684	0.238421
vv_div	vector	double	10000	0.000143758	0.139123	1.66947
vv_div	vector	double	100000	0.000835672	0.239328	2.87194
vv_div	vector	double	1000000	0.00727232	0.275015	3.30018
vv_div	vector	double	10000000	0.067467	0.296441	3.55729
vv_div	vector	double	100000000	0.846183	0.236355	2.83627
