func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mscal(Dense)	Dense	float	1000	1000	0.00017438	5.73459	45.8767
mscal(Dense)	Dense	float	2000	2000	0.000552813	7.23572	57.8858
mscal(Dense)	Dense	float	3000	3000	0.00114741	7.84377	62.7501
mscal(Dense)	Dense	float	4000	4000	0.00197117	8.117	64.936
mscal(Dense)	Dense	float	5000	5000	0.00282952	8.83543	70.6834
mscal(Dense)	Dense	float	6000	6000	0.00350375	10.2747	82.1976
mscal(Dense)	Dense	float	7000	7000	0.00486124	10.0797	80.6378
mscal(Dense)	Dense	float	8000	8000	0.00615442	10.399	83.1923
mscal(Dense)	Dense	float	9000	9000	0.00777376	10.4197	83.3573
mscal(Dense)	Dense	float	10000	10000	0.00952175	10.5023	84.0182
mscal(Dense)	Dense	double	1000	1000	0.000264882	3.77526	60.4041
mscal(Dense)	Dense	double	2000	2000	0.000772121	5.18053	82.8885
mscal(Dense)	Dense	double	3000	3000	0.00155747	5.77862	92.4579
mscal(Dense)	Dense	double	4000	4000	0.00269284	5.94167	95.0668
mscal(Dense)	Dense	double	5000	5000	0.00421482	5.93146	94.9033
mscal(Dense)	Dense	double	6000	6000	0.00602794	5.97219	95.5551
mscal(Dense)	Dense	double	7000	7000	0.00817851	5.99131	95.8609
mscal(Dense)	Dense	double	8000	8000	0.0106198	6.02646	96.4233
mscal(Dense)	Dense	double	9000	9000	0.0133863	6.05094	96.8151
mscal(Dense)	Dense	double	10000	10000	0.0164215	6.08956	97.433
