func	kind	prec	M	N	K	time[sec]	perf[GFLOPS]
matmul(Dense,Dense,Dense)	Dense	float	1000	1000	1000	0.00363314	550.488
matmul(Dense,Dense,Dense)	Dense	float	1500	1500	1500	0.0043611	1547.77
matmul(Dense,Dense,Dense)	Dense	float	2000	2000	2000	0.00842967	1898.06
matmul(Dense,Dense,Dense)	Dense	float	2500	2500	2500	0.0155994	2003.28
matmul(Dense,Dense,Dense)	Dense	float	3000	3000	3000	0.0260885	2069.88
matmul(Dense,Dense,Dense)	Dense	float	3500	3500	3500	0.0416446	2059.09
matmul(Dense,Dense,Dense)	Dense	float	4000	4000	4000	0.0616479	2076.31
matmul(Dense,Dense,Dense)	Dense	float	4500	4500	4500	0.0897326	2031.03
matmul(Dense,Dense,Dense)	Dense	float	5000	5000	5000	0.123537	2023.68
matmul(Dense,Dense,Dense)	Dense	double	1000	1000	1000	0.0280638	71.2662
matmul(Dense,Dense,Dense)	Dense	double	1500	1500	1500	0.0890978	75.7594
matmul(Dense,Dense,Dense)	Dense	double	2000	2000	2000	0.210394	76.0478
matmul(Dense,Dense,Dense)	Dense	double	2500	2500	2500	0.409205	76.3676
matmul(Dense,Dense,Dense)	Dense	double	3000	3000	3000	0.68292	79.0722
matmul(Dense,Dense,Dense)	Dense	double	3500	3500	3500	1.09264	78.4795
matmul(Dense,Dense,Dense)	Dense	double	4000	4000	4000	1.62542	78.7488
matmul(Dense,Dense,Dense)	Dense	double	4500	4500	4500	2.31973	78.5652
matmul(Dense,Dense,Dense)	Dense	double	5000	5000	5000	3.18766	78.4274
