func	kind	prec	M	N	K	time[sec]	perf[GFLOPS]
matmul(Dense,CRS,Dense)	CRS	float	1000	1000	1000	0.0347411	4.66307
matmul(Dense,CRS,Dense)	CRS	float	1500	1500	1500	0.0517958	7.03725
matmul(Dense,CRS,Dense)	CRS	float	2000	2000	2000	0.102901	6.29733
matmul(Dense,CRS,Dense)	CRS	float	2500	2500	2500	0.134998	7.50012
matmul(Dense,CRS,Dense)	CRS	float	3000	3000	3000	0.169095	8.62236
matmul(Dense,CRS,Dense)	CRS	double	1000	1000	1000	0.0361933	4.47597
matmul(Dense,CRS,Dense)	CRS	double	1500	1500	1500	0.0591044	6.16705
matmul(Dense,CRS,Dense)	CRS	double	2000	2000	2000	0.0842224	7.69391
matmul(Dense,CRS,Dense)	CRS	double	2500	2500	2500	0.113061	8.95535
matmul(Dense,CRS,Dense)	CRS	double	3000	3000	3000	0.14418	10.1124
