func	kind	prec	M	N	K	time[sec]	perf[GFLOPS]
matmul(Dense,Dense,Dense)	Dense	float	1000	1000	1000	0.00764147	261.73
matmul(Dense,Dense,Dense)	Dense	float	1500	1500	1500	0.00466691	1446.35
matmul(Dense,Dense,Dense)	Dense	float	2000	2000	2000	0.00913606	1751.3
matmul(Dense,Dense,Dense)	Dense	float	2500	2500	2500	0.0154003	2029.18
matmul(Dense,Dense,Dense)	Dense	float	3000	3000	3000	0.0259629	2079.89
matmul(Dense,Dense,Dense)	Dense	float	3500	3500	3500	0.0413716	2072.68
matmul(Dense,Dense,Dense)	Dense	float	4000	4000	4000	0.0612789	2088.81
matmul(Dense,Dense,Dense)	Dense	float	4500	4500	4500	0.0892092	2042.95
matmul(Dense,Dense,Dense)	Dense	float	5000	5000	5000	0.122888	2034.38
matmul(Dense,Dense,Dense)	Dense	double	1000	1000	1000	0.0281502	71.0473
matmul(Dense,Dense,Dense)	Dense	double	1500	1500	1500	0.0887659	76.0427
matmul(Dense,Dense,Dense)	Dense	double	2000	2000	2000	0.208437	76.7618
matmul(Dense,Dense,Dense)	Dense	double	2500	2500	2500	0.405345	77.0949
matmul(Dense,Dense,Dense)	Dense	double	3000	3000	3000	0.680463	79.3577
matmul(Dense,Dense,Dense)	Dense	double	3500	3500	3500	1.08562	78.9874
matmul(Dense,Dense,Dense)	Dense	double	4000	4000	4000	1.61953	79.0355
matmul(Dense,Dense,Dense)	Dense	double	4500	4500	4500	2.31139	78.8486
matmul(Dense,Dense,Dense)	Dense	double	5000	5000	5000	3.17368	78.7729
