func	kind	prec	M	N	K	time[sec]	perf[GFLOPS]
matmul(Dense,Dense,Dense)	Dense	float	1000	1000	1000	0.00449599	444.841
matmul(Dense,Dense,Dense)	Dense	float	1500	1500	1500	0.0130267	518.167
matmul(Dense,Dense,Dense)	Dense	float	2000	2000	2000	0.0296018	540.508
matmul(Dense,Dense,Dense)	Dense	float	2500	2500	2500	0.0615539	507.685
matmul(Dense,Dense,Dense)	Dense	float	3000	3000	3000	0.102546	526.592
matmul(Dense,Dense,Dense)	Dense	float	3500	3500	3500	0.160068	535.71
matmul(Dense,Dense,Dense)	Dense	float	4000	4000	4000	0.231542	552.816
matmul(Dense,Dense,Dense)	Dense	float	4500	4500	4500	0.337219	540.45
matmul(Dense,Dense,Dense)	Dense	float	5000	5000	5000	0.470115	531.785
matmul(Dense,Dense,Dense)	Dense	double	1000	1000	1000	0.00905756	220.81
matmul(Dense,Dense,Dense)	Dense	double	1500	1500	1500	0.02762	244.388
matmul(Dense,Dense,Dense)	Dense	double	2000	2000	2000	0.0640116	249.955
matmul(Dense,Dense,Dense)	Dense	double	2500	2500	2500	0.119547	261.403
matmul(Dense,Dense,Dense)	Dense	double	3000	3000	3000	0.205638	262.597
matmul(Dense,Dense,Dense)	Dense	double	3500	3500	3500	0.321825	266.449
matmul(Dense,Dense,Dense)	Dense	double	4000	4000	4000	0.474127	269.97
matmul(Dense,Dense,Dense)	Dense	double	4500	4500	4500	0.667395	273.077
matmul(Dense,Dense,Dense)	Dense	double	5000	5000	5000	0.919492	271.889
