func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mscal(Dense)	Dense	float	1000	1000	5.76234e-05	17.3541	138.832
mscal(Dense)	Dense	float	2000	2000	0.000206387	19.3811	155.049
mscal(Dense)	Dense	float	3000	3000	0.000479485	18.7701	150.161
mscal(Dense)	Dense	float	4000	4000	0.00559408	2.86017	22.8813
mscal(Dense)	Dense	float	5000	5000	0.0118778	2.10477	16.8381
mscal(Dense)	Dense	float	6000	6000	0.0157443	2.28654	18.2923
mscal(Dense)	Dense	float	7000	7000	0.0244406	2.00486	16.0389
mscal(Dense)	Dense	float	8000	8000	0.0305914	2.09209	16.7367
mscal(Dense)	Dense	float	9000	9000	0.0261245	3.10054	24.8043
mscal(Dense)	Dense	float	10000	10000	0.0400644	2.49598	19.9678
mscal(Dense)	Dense	double	1000	1000	6.27662e-05	15.9321	254.914
mscal(Dense)	Dense	double	2000	2000	0.000236993	16.8781	270.05
mscal(Dense)	Dense	double	3000	3000	0.00379938	2.36881	37.9009
mscal(Dense)	Dense	double	4000	4000	0.0142656	1.12158	17.9453
mscal(Dense)	Dense	double	5000	5000	0.0170849	1.46328	23.4125
mscal(Dense)	Dense	double	6000	6000	0.035789	1.00589	16.0943
mscal(Dense)	Dense	double	7000	7000	0.0293382	1.67018	26.7228
mscal(Dense)	Dense	double	8000	8000	0.0650531	0.983811	15.741
mscal(Dense)	Dense	double	9000	9000	0.0503683	1.60815	25.7304
mscal(Dense)	Dense	double	10000	10000	0.0547718	1.82576	29.2121
