func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
vecadd	vector	float	1000	0.00057822	0.00172944	0.0207533
vecadd	vector	float	10000	3.29783e-06	3.03229	36.3875
vecadd	vector	float	100000	3.16487e-05	3.15968	37.9162
vecadd	vector	float	1000000	0.000328337	3.04565	36.5478
vecadd	vector	float	10000000	0.00961023	1.04056	12.4867
vecadd	vector	float	100000000	0.0963799	1.03756	12.4507
vecadd	vector	double	1000	2.00253e-06	0.499367	11.9848
vecadd	vector	double	10000	6.54683e-06	1.52746	36.6589
vecadd	vector	double	100000	4.18661e-05	2.38857	57.3257
vecadd	vector	double	1000000	0.000428045	2.3362	56.0688
vecadd	vector	double	10000000	0.00851365	1.17458	28.19
vecadd	vector	double	100000000	0.143734	0.69573	16.6975
