func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_tanh(CRS)	CRS	float	10000	10000	0.00167471	0.483667
m_tanh(CRS)	CRS	float	20000	20000	0.00334842	0.48381
m_tanh(CRS)	CRS	float	30000	30000	0.00500348	0.485662
m_tanh(CRS)	CRS	float	40000	40000	0.00669126	0.484214
m_tanh(CRS)	CRS	float	50000	50000	0.00821376	0.493075
m_tanh(CRS)	CRS	float	60000	60000	0.0102231	0.475394
m_tanh(CRS)	CRS	float	70000	70000	0.0117229	0.483669
m_tanh(CRS)	CRS	float	80000	80000	0.0133879	0.484019
m_tanh(CRS)	CRS	float	90000	90000	0.0147664	0.493688
m_tanh(CRS)	CRS	float	100000	100000	0.0165845	0.488408
m_tanh(CRS)	CRS	double	10000	10000	0.00279877	0.289413
m_tanh(CRS)	CRS	double	20000	20000	0.00555418	0.291672
m_tanh(CRS)	CRS	double	30000	30000	0.00827696	0.293586
m_tanh(CRS)	CRS	double	40000	40000	0.0111678	0.29012
m_tanh(CRS)	CRS	double	50000	50000	0.0137103	0.295399
m_tanh(CRS)	CRS	double	60000	60000	0.0167311	0.290477
m_tanh(CRS)	CRS	double	70000	70000	0.0191594	0.295938
m_tanh(CRS)	CRS	double	80000	80000	0.0222365	0.291412
m_tanh(CRS)	CRS	double	90000	90000	0.0246918	0.29524
m_tanh(CRS)	CRS	double	100000	100000	0.0277303	0.292099
