func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_add(Dense,Dense)	Dense	float	1000	1000	0.000181532	5.50868	44.0694
sm_add(Dense,Dense)	Dense	float	2000	2000	0.000541232	7.39054	59.1243
sm_add(Dense,Dense)	Dense	float	3000	3000	0.00114033	7.89245	63.1396
sm_add(Dense,Dense)	Dense	float	4000	4000	0.00183546	8.71718	69.7374
sm_add(Dense,Dense)	Dense	float	5000	5000	0.00250063	9.9975	79.98
sm_add(Dense,Dense)	Dense	float	6000	6000	0.00351876	10.2309	81.847
sm_add(Dense,Dense)	Dense	float	7000	7000	0.00476739	10.2782	82.2253
sm_add(Dense,Dense)	Dense	float	8000	8000	0.00617554	10.3635	82.9078
sm_add(Dense,Dense)	Dense	float	9000	9000	0.00774002	10.4651	83.7207
sm_add(Dense,Dense)	Dense	float	10000	10000	0.0095233	10.5006	84.0045
sm_add(Dense,Dense)	Dense	double	1000	1000	0.000221832	4.50791	72.1266
sm_add(Dense,Dense)	Dense	double	2000	2000	0.000741071	5.39759	86.3614
sm_add(Dense,Dense)	Dense	double	3000	3000	0.00152244	5.91156	94.585
sm_add(Dense,Dense)	Dense	double	4000	4000	0.00277658	5.76247	92.1996
sm_add(Dense,Dense)	Dense	double	5000	5000	0.0042569	5.87282	93.9651
sm_add(Dense,Dense)	Dense	double	6000	6000	0.00599229	6.00772	96.1236
sm_add(Dense,Dense)	Dense	double	7000	7000	0.00809836	6.05061	96.8097
sm_add(Dense,Dense)	Dense	double	8000	8000	0.0105282	6.07889	97.2622
sm_add(Dense,Dense)	Dense	double	9000	9000	0.0132816	6.09865	97.5784
sm_add(Dense,Dense)	Dense	double	10000	10000	0.0164842	6.06642	97.0628
