func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
asin	vector	float	1000	0.000722548	0.00138399	0.0110719
asin	vector	float	10000	7.5223e-05	0.132938	1.0635
asin	vector	float	100000	0.000100355	0.996464	7.97171
asin	vector	float	1000000	0.000730193	1.3695	10.956
asin	vector	float	10000000	0.00802942	1.24542	9.96336
asin	vector	float	100000000	0.071264	1.40323	11.2259
asin	vector	double	1000	1.36015e-05	0.0735211	1.17634
asin	vector	double	10000	2.72787e-05	0.366587	5.86539
asin	vector	double	100000	0.000123243	0.811403	12.9824
asin	vector	double	1000000	0.00105229	0.950308	15.2049
asin	vector	double	10000000	0.0111432	0.897404	14.3585
asin	vector	double	100000000	0.0906371	1.1033	17.6528
