func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_atan(CRS)	CRS	float	10000	10000	0.000479377	1.68969
m_atan(CRS)	CRS	float	20000	20000	0.000807533	2.00611
m_atan(CRS)	CRS	float	30000	30000	0.00114868	2.11548
m_atan(CRS)	CRS	float	40000	40000	0.00150526	2.15246
m_atan(CRS)	CRS	float	50000	50000	0.00182918	2.21411
m_atan(CRS)	CRS	float	60000	60000	0.00199983	2.4302
m_atan(CRS)	CRS	float	70000	70000	0.00210548	2.69297
m_atan(CRS)	CRS	float	80000	80000	0.00220283	2.94167
m_atan(CRS)	CRS	float	90000	90000	0.00245048	2.97492
m_atan(CRS)	CRS	float	100000	100000	0.00273851	2.95781
m_atan(CRS)	CRS	double	10000	10000	0.00118802	0.681809
m_atan(CRS)	CRS	double	20000	20000	0.00226716	0.714549
m_atan(CRS)	CRS	double	30000	30000	0.00324604	0.748604
m_atan(CRS)	CRS	double	40000	40000	0.00424304	0.763604
m_atan(CRS)	CRS	double	50000	50000	0.00523168	0.77413
m_atan(CRS)	CRS	double	60000	60000	0.00621529	0.781943
m_atan(CRS)	CRS	double	70000	70000	0.00722407	0.784876
m_atan(CRS)	CRS	double	80000	80000	0.00822206	0.788124
m_atan(CRS)	CRS	double	90000	90000	0.00921582	0.791031
m_atan(CRS)	CRS	double	100000	100000	0.0102328	0.791574
