func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_mul(CRS,CRS)	CRS	float	10000	10000	0.000119416	13.566	54.2641
sm_mul(CRS,CRS)	CRS	float	20000	20000	0.000149327	21.6973	86.7892
sm_mul(CRS,CRS)	CRS	float	30000	30000	0.000344957	14.0887	56.3548
sm_mul(CRS,CRS)	CRS	float	40000	40000	0.0030454	2.1278	8.51121
sm_mul(CRS,CRS)	CRS	float	50000	50000	0.00479224	1.69023	6.76093
sm_mul(CRS,CRS)	CRS	float	60000	60000	0.00702531	1.38357	5.53428
sm_mul(CRS,CRS)	CRS	float	70000	70000	0.00869445	1.30428	5.21712
sm_mul(CRS,CRS)	CRS	float	80000	80000	0.0105132	1.23274	4.93094
sm_mul(CRS,CRS)	CRS	float	90000	90000	0.0119287	1.22226	4.88903
sm_mul(CRS,CRS)	CRS	float	100000	100000	0.013775	1.17604	4.70417
sm_mul(CRS,CRS)	CRS	double	10000	10000	0.000155885	10.3922	83.138
sm_mul(CRS,CRS)	CRS	double	20000	20000	0.00315543	1.0268	8.21441
sm_mul(CRS,CRS)	CRS	double	30000	30000	0.00697898	0.696377	5.57101
sm_mul(CRS,CRS)	CRS	double	40000	40000	0.00956191	0.677689	5.42151
sm_mul(CRS,CRS)	CRS	double	50000	50000	0.0137898	0.587389	4.69912
sm_mul(CRS,CRS)	CRS	double	60000	60000	0.0170094	0.571448	4.57158
sm_mul(CRS,CRS)	CRS	double	70000	70000	0.0195716	0.579412	4.63529
sm_mul(CRS,CRS)	CRS	double	80000	80000	0.0250455	0.517458	4.13966
sm_mul(CRS,CRS)	CRS	double	90000	90000	0.0268763	0.542485	4.33988
sm_mul(CRS,CRS)	CRS	double	100000	100000	0.0185585	0.872917	6.98333
