func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
xpay	vector	float	1000	9.66663e-06	0.310346	0.827589
xpay	vector	float	10000	9.64557e-06	3.11024	8.29397
xpay	vector	float	100000	1.14565e-05	26.1859	69.8292
xpay	vector	float	1000000	3.53447e-05	84.8784	226.342
xpay	vector	float	10000000	0.00595255	5.03986	13.4396
xpay	vector	float	100000000	0.0617448	4.85871	12.9566
xpay	vector	double	1000	1.12733e-05	0.266115	1.41928
xpay	vector	double	10000	1.14058e-05	2.63023	14.0279
xpay	vector	double	100000	1.39553e-05	21.4973	114.652
xpay	vector	double	1000000	6.10084e-05	49.1736	262.259
xpay	vector	double	10000000	0.00686864	4.36768	23.2943
xpay	vector	double	100000000	0.0691745	4.33686	23.1299
