func	kind	prec	M	N	time[sec]
convert(COO,CRS)	CRS	float	10000	10000	0.0156859
convert(COO,CRS)	CRS	float	20000	20000	0.0262087
convert(COO,CRS)	CRS	float	30000	30000	0.051239
convert(COO,CRS)	CRS	float	40000	40000	0.0669471
convert(COO,CRS)	CRS	float	50000	50000	0.082618
convert(COO,CRS)	CRS	float	60000	60000	0.10227
convert(COO,CRS)	CRS	float	70000	70000	0.109983
convert(COO,CRS)	CRS	float	80000	80000	0.10292
convert(COO,CRS)	CRS	float	90000	90000	0.116956
convert(COO,CRS)	CRS	float	100000	100000	0.129159
convert(COO,CRS)	CRS	double	10000	10000	0.0067166
convert(COO,CRS)	CRS	double	20000	20000	0.0179645
convert(COO,CRS)	CRS	double	30000	30000	0.0575361
convert(COO,CRS)	CRS	double	40000	40000	0.0780009
convert(COO,CRS)	CRS	double	50000	50000	0.0963482
convert(COO,CRS)	CRS	double	60000	60000	0.109428
convert(COO,CRS)	CRS	double	70000	70000	0.128626
convert(COO,CRS)	CRS	double	80000	80000	0.145213
convert(COO,CRS)	CRS	double	90000	90000	0.164388
convert(COO,CRS)	CRS	double	100000	100000	0.183599
