func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mm_div(Dense,Dense,Dense)	Dense	float	1000	1000	0.0145539	0.06871	0.82452
mm_div(Dense,Dense,Dense)	Dense	float	2000	2000	0.0479025	0.083503	1.00204
mm_div(Dense,Dense,Dense)	Dense	float	3000	3000	0.102568	0.0877463	1.05296
mm_div(Dense,Dense,Dense)	Dense	float	4000	4000	0.184243	0.086842	1.0421
mm_div(Dense,Dense,Dense)	Dense	float	5000	5000	0.288991	0.086508	1.0381
mm_div(Dense,Dense,Dense)	Dense	float	6000	6000	0.416564	0.0864213	1.03706
mm_div(Dense,Dense,Dense)	Dense	float	7000	7000	0.57985	0.0845046	1.01405
mm_div(Dense,Dense,Dense)	Dense	float	8000	8000	0.75646	0.0846046	1.01526
mm_div(Dense,Dense,Dense)	Dense	float	9000	9000	0.953329	0.0849654	1.01958
mm_div(Dense,Dense,Dense)	Dense	float	10000	10000	1.17894	0.0848222	1.01787
mm_div(Dense,Dense,Dense)	Dense	double	1000	1000	0.0128269	0.0779614	1.87107
mm_div(Dense,Dense,Dense)	Dense	double	2000	2000	0.0462254	0.0865326	2.07678
mm_div(Dense,Dense,Dense)	Dense	double	3000	3000	0.107238	0.0839255	2.01421
mm_div(Dense,Dense,Dense)	Dense	double	4000	4000	0.184612	0.0866684	2.08004
mm_div(Dense,Dense,Dense)	Dense	double	5000	5000	0.311321	0.0803031	1.92727
mm_div(Dense,Dense,Dense)	Dense	double	6000	6000	0.431287	0.0834711	2.00331
mm_div(Dense,Dense,Dense)	Dense	double	7000	7000	0.585284	0.0837201	2.00928
mm_div(Dense,Dense,Dense)	Dense	double	8000	8000	0.786749	0.0813475	1.95234
mm_div(Dense,Dense,Dense)	Dense	double	9000	9000	0.986563	0.0821032	1.97048
mm_div(Dense,Dense,Dense)	Dense	double	10000	10000	1.21352	0.0824052	1.97773
