func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_reciprocal(Dense)	Dense	float	1000	1000	0.000883729	1.13157
m_reciprocal(Dense)	Dense	float	2000	2000	0.00125704	3.18208
m_reciprocal(Dense)	Dense	float	3000	3000	0.00277211	3.24663
m_reciprocal(Dense)	Dense	float	4000	4000	0.00493745	3.24054
m_reciprocal(Dense)	Dense	float	5000	5000	0.00929667	2.68914
m_reciprocal(Dense)	Dense	float	6000	6000	0.0107283	3.3556
m_reciprocal(Dense)	Dense	float	7000	7000	0.0203204	2.41137
m_reciprocal(Dense)	Dense	float	8000	8000	0.0266982	2.39716
m_reciprocal(Dense)	Dense	float	9000	9000	0.0329252	2.46012
m_reciprocal(Dense)	Dense	float	10000	10000	0.0412789	2.42255
m_reciprocal(Dense)	Dense	double	1000	1000	0.00194409	0.51438
m_reciprocal(Dense)	Dense	double	2000	2000	0.00103526	3.86376
m_reciprocal(Dense)	Dense	double	3000	3000	0.00702304	1.2815
m_reciprocal(Dense)	Dense	double	4000	4000	0.0148102	1.08034
m_reciprocal(Dense)	Dense	double	5000	5000	0.0154791	1.61509
m_reciprocal(Dense)	Dense	double	6000	6000	0.0371896	0.968012
m_reciprocal(Dense)	Dense	double	7000	7000	0.0516335	0.948997
m_reciprocal(Dense)	Dense	double	8000	8000	0.0666582	0.960122
m_reciprocal(Dense)	Dense	double	9000	9000	0.084795	0.955245
m_reciprocal(Dense)	Dense	double	10000	10000	0.0978173	1.02231
