func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_mul(CRS,CRS)	CRS	float	10000	10000	7.07472e-05	22.8984	91.5938
sm_mul(CRS,CRS)	CRS	float	20000	20000	0.000233139	13.8973	55.5893
sm_mul(CRS,CRS)	CRS	float	30000	30000	0.000936628	5.18883	20.7553
sm_mul(CRS,CRS)	CRS	float	40000	40000	0.00324825	1.99492	7.97969
sm_mul(CRS,CRS)	CRS	float	50000	50000	0.00499422	1.62188	6.4875
sm_mul(CRS,CRS)	CRS	float	60000	60000	0.00689196	1.41034	5.64136
sm_mul(CRS,CRS)	CRS	float	70000	70000	0.00868991	1.30496	5.21985
sm_mul(CRS,CRS)	CRS	float	80000	80000	0.0107114	1.20993	4.83971
sm_mul(CRS,CRS)	CRS	float	90000	90000	0.0126984	1.14817	4.59269
sm_mul(CRS,CRS)	CRS	float	100000	100000	0.00742599	2.18153	8.72611
sm_mul(CRS,CRS)	CRS	double	10000	10000	0.000220644	7.34213	58.7371
sm_mul(CRS,CRS)	CRS	double	20000	20000	0.00320884	1.00971	8.07768
sm_mul(CRS,CRS)	CRS	double	30000	30000	0.00484535	1.00302	8.02419
sm_mul(CRS,CRS)	CRS	double	40000	40000	0.0108362	0.597995	4.78396
sm_mul(CRS,CRS)	CRS	double	50000	50000	0.0141747	0.571442	4.57154
sm_mul(CRS,CRS)	CRS	double	60000	60000	0.0132324	0.734562	5.8765
sm_mul(CRS,CRS)	CRS	double	70000	70000	0.0115909	0.978356	7.82685
sm_mul(CRS,CRS)	CRS	double	80000	80000	0.024963	0.519169	4.15335
sm_mul(CRS,CRS)	CRS	double	90000	90000	0.0283905	0.513552	4.10842
sm_mul(CRS,CRS)	CRS	double	100000	100000	0.0119651	1.35394	10.8315
