func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_add(Dense,Dense)	Dense	float	1000	1000	2.99828e-05	33.3525	266.82
sm_add(Dense,Dense)	Dense	float	2000	2000	0.0016375	2.44275	19.542
sm_add(Dense,Dense)	Dense	float	3000	3000	0.00364685	2.46789	19.7431
sm_add(Dense,Dense)	Dense	float	4000	4000	0.00648615	2.4668	19.7344
sm_add(Dense,Dense)	Dense	float	5000	5000	0.0101097	2.47288	19.783
sm_add(Dense,Dense)	Dense	float	6000	6000	0.0145514	2.47399	19.7919
sm_add(Dense,Dense)	Dense	float	7000	7000	0.0197915	2.47581	19.8065
sm_add(Dense,Dense)	Dense	float	8000	8000	0.0258267	2.47806	19.8245
sm_add(Dense,Dense)	Dense	float	9000	9000	0.0326299	2.48238	19.8591
sm_add(Dense,Dense)	Dense	float	10000	10000	0.0402818	2.48251	19.8601
sm_add(Dense,Dense)	Dense	double	1000	1000	0.000641604	1.55859	24.9375
sm_add(Dense,Dense)	Dense	double	2000	2000	0.00324094	1.23421	19.7474
sm_add(Dense,Dense)	Dense	double	3000	3000	0.00729256	1.23413	19.7461
sm_add(Dense,Dense)	Dense	double	4000	4000	0.0129325	1.23719	19.795
sm_add(Dense,Dense)	Dense	double	5000	5000	0.0201734	1.23925	19.828
sm_add(Dense,Dense)	Dense	double	6000	6000	0.0290378	1.23976	19.8362
sm_add(Dense,Dense)	Dense	double	7000	7000	0.0393595	1.24494	19.919
sm_add(Dense,Dense)	Dense	double	8000	8000	0.0515187	1.24227	19.8763
sm_add(Dense,Dense)	Dense	double	9000	9000	0.0648233	1.24955	19.9928
sm_add(Dense,Dense)	Dense	double	10000	10000	0.0802445	1.24619	19.9391
