func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
matsub(CRS,CRS,CRS)	CRS	float	10000	10000	0.00109664	0.738622	8.86346
matsub(CRS,CRS,CRS)	CRS	float	20000	20000	0.001061	1.52687	18.3224
matsub(CRS,CRS,CRS)	CRS	float	30000	30000	0.00418816	0.580206	6.96248
matsub(CRS,CRS,CRS)	CRS	float	40000	40000	0.00689753	0.469733	5.6368
matsub(CRS,CRS,CRS)	CRS	float	50000	50000	0.00928137	0.436358	5.2363
matsub(CRS,CRS,CRS)	CRS	float	60000	60000	0.0123758	0.392703	4.71244
matsub(CRS,CRS,CRS)	CRS	float	70000	70000	0.00848057	0.668587	8.02305
matsub(CRS,CRS,CRS)	CRS	float	80000	80000	0.0163765	0.395689	4.74827
matsub(CRS,CRS,CRS)	CRS	float	90000	90000	0.0201835	0.361186	4.33423
matsub(CRS,CRS,CRS)	CRS	float	100000	100000	0.023509	0.344549	4.13459
matsub(CRS,CRS,CRS)	CRS	double	10000	10000	0.000968168	0.836632	20.0792
matsub(CRS,CRS,CRS)	CRS	double	20000	20000	0.00743713	0.217826	5.22783
matsub(CRS,CRS,CRS)	CRS	double	30000	30000	0.0124935	0.194501	4.66802
matsub(CRS,CRS,CRS)	CRS	double	40000	40000	0.00698509	0.463845	11.1323
matsub(CRS,CRS,CRS)	CRS	double	50000	50000	0.0233355	0.173555	4.16532
matsub(CRS,CRS,CRS)	CRS	double	60000	60000	0.0286377	0.169706	4.07295
matsub(CRS,CRS,CRS)	CRS	double	70000	70000	0.033171	0.170933	4.10238
matsub(CRS,CRS,CRS)	CRS	double	80000	80000	0.0387991	0.167014	4.00834
matsub(CRS,CRS,CRS)	CRS	double	90000	90000	0.0226051	0.322493	7.73983
matsub(CRS,CRS,CRS)	CRS	double	100000	100000	0.0410051	0.197536	4.74087
