func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_atanh(CRS)	CRS	float	10000	10000	0.00474006	0.170884
m_atanh(CRS)	CRS	float	20000	20000	0.00698441	0.231945
m_atanh(CRS)	CRS	float	30000	30000	0.0105053	0.231311
m_atanh(CRS)	CRS	float	40000	40000	0.0139561	0.232157
m_atanh(CRS)	CRS	float	50000	50000	0.0172274	0.23509
m_atanh(CRS)	CRS	float	60000	60000	0.0200577	0.2423
m_atanh(CRS)	CRS	float	70000	70000	0.022849	0.248151
m_atanh(CRS)	CRS	float	80000	80000	0.0222635	0.291059
m_atanh(CRS)	CRS	float	90000	90000	0.0254019	0.286987
m_atanh(CRS)	CRS	float	100000	100000	0.0318279	0.254493
m_atanh(CRS)	CRS	double	10000	10000	0.00303006	0.267322
m_atanh(CRS)	CRS	double	20000	20000	0.0054644	0.296465
m_atanh(CRS)	CRS	double	30000	30000	0.00823848	0.294957
m_atanh(CRS)	CRS	double	40000	40000	0.01501	0.215856
m_atanh(CRS)	CRS	double	50000	50000	0.0164779	0.245783
m_atanh(CRS)	CRS	double	60000	60000	0.0207967	0.233691
m_atanh(CRS)	CRS	double	70000	70000	0.0263135	0.215478
m_atanh(CRS)	CRS	double	80000	80000	0.0278546	0.232637
m_atanh(CRS)	CRS	double	90000	90000	0.025184	0.289469
m_atanh(CRS)	CRS	double	100000	100000	0.0277212	0.292195
