func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_tan(Dense)	Dense	float	1000	1000	0.000975275	1.02535
m_tan(Dense)	Dense	float	2000	2000	0.00178789	2.23727
m_tan(Dense)	Dense	float	3000	3000	0.00356661	2.5234
m_tan(Dense)	Dense	float	4000	4000	0.00591209	2.70632
m_tan(Dense)	Dense	float	5000	5000	0.00921941	2.71167
m_tan(Dense)	Dense	float	6000	6000	0.01308	2.7523
m_tan(Dense)	Dense	float	7000	7000	0.017759	2.75916
m_tan(Dense)	Dense	float	8000	8000	0.0240364	2.66263
m_tan(Dense)	Dense	float	9000	9000	0.0296914	2.72807
m_tan(Dense)	Dense	float	10000	10000	0.0359049	2.78514
m_tan(Dense)	Dense	double	1000	1000	0.00067127	1.48971
m_tan(Dense)	Dense	double	2000	2000	0.00317332	1.26051
m_tan(Dense)	Dense	double	3000	3000	0.00684427	1.31497
m_tan(Dense)	Dense	double	4000	4000	0.0120735	1.32522
m_tan(Dense)	Dense	double	5000	5000	0.0188305	1.32764
m_tan(Dense)	Dense	double	6000	6000	0.0270797	1.32941
m_tan(Dense)	Dense	double	7000	7000	0.0370204	1.32359
m_tan(Dense)	Dense	double	8000	8000	0.0482078	1.32759
m_tan(Dense)	Dense	double	9000	9000	0.0612065	1.32339
m_tan(Dense)	Dense	double	10000	10000	0.0751016	1.33153
