func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_atan(Dense)	Dense	float	1000	1000	0.000227312	4.39924
m_atan(Dense)	Dense	float	2000	2000	0.000731905	5.46519
m_atan(Dense)	Dense	float	3000	3000	0.00157115	5.72829
m_atan(Dense)	Dense	float	4000	4000	0.00274642	5.82577
m_atan(Dense)	Dense	float	5000	5000	0.00425664	5.87317
m_atan(Dense)	Dense	float	6000	6000	0.00619166	5.81428
m_atan(Dense)	Dense	float	7000	7000	0.00842584	5.81544
m_atan(Dense)	Dense	float	8000	8000	0.0109696	5.83429
m_atan(Dense)	Dense	float	9000	9000	0.0138343	5.85501
m_atan(Dense)	Dense	float	10000	10000	0.0170192	5.8757
m_atan(Dense)	Dense	double	1000	1000	0.000697262	1.43418
m_atan(Dense)	Dense	double	2000	2000	0.00253128	1.58023
m_atan(Dense)	Dense	double	3000	3000	0.0056188	1.60177
m_atan(Dense)	Dense	double	4000	4000	0.0100249	1.59602
m_atan(Dense)	Dense	double	5000	5000	0.0155856	1.60404
m_atan(Dense)	Dense	double	6000	6000	0.0223578	1.61018
m_atan(Dense)	Dense	double	7000	7000	0.0303276	1.61569
m_atan(Dense)	Dense	double	8000	8000	0.0395369	1.61874
m_atan(Dense)	Dense	double	9000	9000	0.0499821	1.62058
m_atan(Dense)	Dense	double	10000	10000	0.0616241	1.62274
