func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
ceil	vector	float	1000	0.00078233	0.00127823	0.0102259
ceil	vector	float	10000	1.08734e-05	0.919678	7.35743
ceil	vector	float	100000	1.49087e-05	6.70748	53.6598
ceil	vector	float	1000000	6.20291e-05	16.1215	128.972
ceil	vector	float	10000000	0.00121812	8.20938	65.675
ceil	vector	float	100000000	0.0421497	2.3725	18.98
ceil	vector	double	1000	1.26318e-05	0.0791653	1.26664
ceil	vector	double	10000	1.31597e-05	0.759898	12.1584
ceil	vector	double	100000	1.75668e-05	5.69255	91.0807
ceil	vector	double	1000000	7.68253e-05	13.0166	208.265
ceil	vector	double	10000000	0.00857694	1.16592	18.6547
ceil	vector	double	100000000	0.0989651	1.01046	16.1673
