func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_sin(Dense)	Dense	float	1000	1000	0.0015361	0.651
m_sin(Dense)	Dense	float	2000	2000	0.00105038	3.80814
m_sin(Dense)	Dense	float	3000	3000	0.00587438	1.53208
m_sin(Dense)	Dense	float	4000	4000	0.0112023	1.42827
m_sin(Dense)	Dense	float	5000	5000	0.0160355	1.55904
m_sin(Dense)	Dense	float	6000	6000	0.0196178	1.83506
m_sin(Dense)	Dense	float	7000	7000	0.0243502	2.0123
m_sin(Dense)	Dense	float	8000	8000	0.017457	3.66615
m_sin(Dense)	Dense	float	9000	9000	0.0342367	2.36588
m_sin(Dense)	Dense	float	10000	10000	0.040079	2.49507
m_sin(Dense)	Dense	double	1000	1000	0.000690888	1.44741
m_sin(Dense)	Dense	double	2000	2000	0.00211599	1.89037
m_sin(Dense)	Dense	double	3000	3000	0.00684013	1.31576
m_sin(Dense)	Dense	double	4000	4000	0.0194111	0.82427
m_sin(Dense)	Dense	double	5000	5000	0.0280692	0.890655
m_sin(Dense)	Dense	double	6000	6000	0.0369716	0.97372
m_sin(Dense)	Dense	double	7000	7000	0.0366019	1.33873
m_sin(Dense)	Dense	double	8000	8000	0.0442069	1.44774
m_sin(Dense)	Dense	double	9000	9000	0.0676448	1.19743
m_sin(Dense)	Dense	double	10000	10000	0.0788874	1.26763
