func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sqrt	vector	float	1000	0.00106073	0.00094275	0.007542
sqrt	vector	float	10000	2.20803e-05	0.452892	3.62313
sqrt	vector	float	100000	0.000136157	0.734448	5.87558
sqrt	vector	float	1000000	0.000120559	8.29468	66.3575
sqrt	vector	float	10000000	0.00186386	5.36522	42.9218
sqrt	vector	float	100000000	0.043356	2.30649	18.4519
sqrt	vector	double	1000	7.62857e-06	0.131086	2.09738
sqrt	vector	double	10000	1.95466e-05	0.511597	8.18555
sqrt	vector	double	100000	0.000136546	0.732353	11.7176
sqrt	vector	double	1000000	0.000527585	1.89543	30.3269
sqrt	vector	double	10000000	0.0090506	1.1049	17.6784
sqrt	vector	double	100000000	0.0731495	1.36706	21.873
