func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_div(CRS,CRS)	CRS	float	10000	10000	0.000184137	8.79778	35.1911
sm_div(CRS,CRS)	CRS	float	20000	20000	0.000463743	6.98663	27.9465
sm_div(CRS,CRS)	CRS	float	30000	30000	0.000853009	5.69748	22.7899
sm_div(CRS,CRS)	CRS	float	40000	40000	0.00262573	2.46788	9.87154
sm_div(CRS,CRS)	CRS	float	50000	50000	0.00431328	1.87792	7.51169
sm_div(CRS,CRS)	CRS	float	60000	60000	0.005534	1.75642	7.02566
sm_div(CRS,CRS)	CRS	float	70000	70000	0.00701713	1.61604	6.46418
sm_div(CRS,CRS)	CRS	float	80000	80000	0.0084024	1.54242	6.16966
sm_div(CRS,CRS)	CRS	float	90000	90000	0.00977558	1.49147	5.96588
sm_div(CRS,CRS)	CRS	float	100000	100000	0.0112254	1.44316	5.77264
sm_div(CRS,CRS)	CRS	double	10000	10000	0.000644989	2.51167	20.0934
sm_div(CRS,CRS)	CRS	double	20000	20000	0.00247674	1.30817	10.4654
sm_div(CRS,CRS)	CRS	double	30000	30000	0.00545117	0.891552	7.13242
sm_div(CRS,CRS)	CRS	double	40000	40000	0.00832253	0.778609	6.22887
sm_div(CRS,CRS)	CRS	double	50000	50000	0.00980256	0.826315	6.61052
sm_div(CRS,CRS)	CRS	double	60000	60000	0.013526	0.718617	5.74894
sm_div(CRS,CRS)	CRS	double	70000	70000	0.0161531	0.702034	5.61627
sm_div(CRS,CRS)	CRS	double	80000	80000	0.0192051	0.674819	5.39855
sm_div(CRS,CRS)	CRS	double	90000	90000	0.010223	1.42619	11.4095
sm_div(CRS,CRS)	CRS	double	100000	100000	0.0241639	0.670423	5.36338
