func	kind	prec	M	N	time[sec]	perf[GFLOPS]
matvec(CRS)	CRS	float	10000	10000	0.0106428	0.152215
matvec(CRS)	CRS	float	20000	20000	0.000361882	8.95319
matvec(CRS)	CRS	float	30000	30000	0.000519935	9.34733
matvec(CRS)	CRS	float	40000	40000	0.000678789	9.54642
matvec(CRS)	CRS	float	50000	50000	0.000837652	9.66989
matvec(CRS)	CRS	float	60000	60000	0.00099423	9.77641
matvec(CRS)	CRS	float	70000	70000	0.00115236	9.8407
matvec(CRS)	CRS	float	80000	80000	0.00131117	9.88428
matvec(CRS)	CRS	float	90000	90000	0.00147119	9.91035
matvec(CRS)	CRS	float	100000	100000	0.00162431	9.97344
matvec(CRS)	CRS	double	10000	10000	0.000264616	6.12208
matvec(CRS)	CRS	double	20000	20000	0.000462721	7.00206
matvec(CRS)	CRS	double	30000	30000	0.000667	7.28635
matvec(CRS)	CRS	double	40000	40000	0.000869602	7.45168
matvec(CRS)	CRS	double	50000	50000	0.00107291	7.54954
matvec(CRS)	CRS	double	60000	60000	0.00127252	7.63838
matvec(CRS)	CRS	double	70000	70000	0.00147798	7.67264
matvec(CRS)	CRS	double	80000	80000	0.00167691	7.72852
matvec(CRS)	CRS	double	90000	90000	0.00187883	7.76014
matvec(CRS)	CRS	double	100000	100000	0.00208073	7.78575
