func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
matcopy(Dense,Dense,Dense)	Dense	float	1000	1000	0.000329753	0	24.2606
matcopy(Dense,Dense,Dense)	Dense	float	2000	2000	0.0026925	0	11.8848
matcopy(Dense,Dense,Dense)	Dense	float	3000	3000	0.00618763	0	11.6361
matcopy(Dense,Dense,Dense)	Dense	float	4000	4000	0.0213233	0	6.00282
matcopy(Dense,Dense,Dense)	Dense	float	5000	5000	0.0211664	0	9.44894
matcopy(Dense,Dense,Dense)	Dense	float	6000	6000	0.0290812	0	9.90332
matcopy(Dense,Dense,Dense)	Dense	float	7000	7000	0.0384669	0	10.1906
matcopy(Dense,Dense,Dense)	Dense	float	8000	8000	0.0515814	0	9.92606
matcopy(Dense,Dense,Dense)	Dense	float	9000	9000	0.0638301	0	10.152
matcopy(Dense,Dense,Dense)	Dense	float	10000	10000	0.0732062	0	10.928
matcopy(Dense,Dense,Dense)	Dense	double	1000	1000	0.000793645	0	20.1602
matcopy(Dense,Dense,Dense)	Dense	double	2000	2000	0.00699406	0	9.15063
matcopy(Dense,Dense,Dense)	Dense	double	3000	3000	0.0157222	0	9.15904
matcopy(Dense,Dense,Dense)	Dense	double	4000	4000	0.0259509	0	9.86478
matcopy(Dense,Dense,Dense)	Dense	double	5000	5000	0.0389118	0	10.2797
matcopy(Dense,Dense,Dense)	Dense	double	6000	6000	0.0542836	0	10.6109
matcopy(Dense,Dense,Dense)	Dense	double	7000	7000	0.0742476	0	10.5593
matcopy(Dense,Dense,Dense)	Dense	double	8000	8000	0.0948969	0	10.7907
matcopy(Dense,Dense,Dense)	Dense	double	9000	9000	0.115287	0	11.2415
matcopy(Dense,Dense,Dense)	Dense	double	10000	10000	0.142819	0	11.203
