func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_sinh(Dense)	Dense	float	1000	1000	0.000792414	1.26197
m_sinh(Dense)	Dense	float	2000	2000	0.00207198	1.93052
m_sinh(Dense)	Dense	float	3000	3000	0.00450353	1.99843
m_sinh(Dense)	Dense	float	4000	4000	0.00800868	1.99783
m_sinh(Dense)	Dense	float	5000	5000	0.0124894	2.00169
m_sinh(Dense)	Dense	float	6000	6000	0.0192741	1.86779
m_sinh(Dense)	Dense	float	7000	7000	0.0244389	2.005
m_sinh(Dense)	Dense	float	8000	8000	0.0318529	2.00924
m_sinh(Dense)	Dense	float	9000	9000	0.0424755	1.90698
m_sinh(Dense)	Dense	float	10000	10000	0.0509738	1.96179
m_sinh(Dense)	Dense	double	1000	1000	0.000587559	1.70196
m_sinh(Dense)	Dense	double	2000	2000	0.00200986	1.99019
m_sinh(Dense)	Dense	double	3000	3000	0.00589579	1.52651
m_sinh(Dense)	Dense	double	4000	4000	0.0123002	1.30079
m_sinh(Dense)	Dense	double	5000	5000	0.0208018	1.20182
m_sinh(Dense)	Dense	double	6000	6000	0.0257126	1.40009
m_sinh(Dense)	Dense	double	7000	7000	0.0378733	1.29379
m_sinh(Dense)	Dense	double	8000	8000	0.051134	1.25161
m_sinh(Dense)	Dense	double	9000	9000	0.0503026	1.61025
m_sinh(Dense)	Dense	double	10000	10000	0.0731113	1.36778
