func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_tan(Dense)	Dense	float	1000	1000	0.000223556	4.47315
m_tan(Dense)	Dense	float	2000	2000	0.000716732	5.58089
m_tan(Dense)	Dense	float	3000	3000	0.00154098	5.84044
m_tan(Dense)	Dense	float	4000	4000	0.00269221	5.94307
m_tan(Dense)	Dense	float	5000	5000	0.00420623	5.94356
m_tan(Dense)	Dense	float	6000	6000	0.00621121	5.79597
m_tan(Dense)	Dense	float	7000	7000	0.00829192	5.90937
m_tan(Dense)	Dense	float	8000	8000	0.0107666	5.94433
m_tan(Dense)	Dense	float	9000	9000	0.0135776	5.96571
m_tan(Dense)	Dense	float	10000	10000	0.016705	5.98623
m_tan(Dense)	Dense	double	1000	1000	0.000726572	1.37633
m_tan(Dense)	Dense	double	2000	2000	0.00250647	1.59587
m_tan(Dense)	Dense	double	3000	3000	0.00554161	1.62408
m_tan(Dense)	Dense	double	4000	4000	0.00985052	1.62428
m_tan(Dense)	Dense	double	5000	5000	0.0153667	1.62689
m_tan(Dense)	Dense	double	6000	6000	0.0221327	1.62656
m_tan(Dense)	Dense	double	7000	7000	0.0300497	1.63063
m_tan(Dense)	Dense	double	8000	8000	0.0390128	1.64049
m_tan(Dense)	Dense	double	9000	9000	0.049479	1.63706
m_tan(Dense)	Dense	double	10000	10000	0.0610639	1.63763
