func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_reciprocal(Dense)	Dense	float	1000	1000	0.000896421	1.11555
m_reciprocal(Dense)	Dense	float	2000	2000	0.0010792	3.70643
m_reciprocal(Dense)	Dense	float	3000	3000	0.00229246	3.92591
m_reciprocal(Dense)	Dense	float	4000	4000	0.00476675	3.35659
m_reciprocal(Dense)	Dense	float	5000	5000	0.00921955	2.71163
m_reciprocal(Dense)	Dense	float	6000	6000	0.01214	2.9654
m_reciprocal(Dense)	Dense	float	7000	7000	0.0186553	2.6266
m_reciprocal(Dense)	Dense	float	8000	8000	0.0264372	2.42083
m_reciprocal(Dense)	Dense	float	9000	9000	0.025008	3.23896
m_reciprocal(Dense)	Dense	float	10000	10000	0.0347775	2.87542
m_reciprocal(Dense)	Dense	double	1000	1000	0.000316436	3.1602
m_reciprocal(Dense)	Dense	double	2000	2000	0.00104971	3.81057
m_reciprocal(Dense)	Dense	double	3000	3000	0.00658971	1.36577
m_reciprocal(Dense)	Dense	double	4000	4000	0.0138796	1.15277
m_reciprocal(Dense)	Dense	double	5000	5000	0.0190888	1.30967
m_reciprocal(Dense)	Dense	double	6000	6000	0.0320061	1.12479
m_reciprocal(Dense)	Dense	double	7000	7000	0.0437576	1.11981
m_reciprocal(Dense)	Dense	double	8000	8000	0.0572195	1.1185
m_reciprocal(Dense)	Dense	double	9000	9000	0.0501113	1.6164
m_reciprocal(Dense)	Dense	double	10000	10000	0.0803964	1.24384
