func	kind	prec	M	N	time[sec]	perf[GFLOPS]
matvec(Dense)	Dense	float	1000	1000	0.00687131	0.291066
matvec(Dense)	Dense	float	2000	2000	0.000588509	13.5937
matvec(Dense)	Dense	float	3000	3000	0.000791821	22.7324
matvec(Dense)	Dense	float	4000	4000	0.00111676	28.6543
matvec(Dense)	Dense	float	5000	5000	0.00145323	34.4062
matvec(Dense)	Dense	float	6000	6000	0.00190862	37.7236
matvec(Dense)	Dense	float	7000	7000	0.0024522	39.9641
matvec(Dense)	Dense	float	8000	8000	0.00325194	39.3612
matvec(Dense)	Dense	float	9000	9000	0.00399897	40.5104
matvec(Dense)	Dense	float	10000	10000	0.00476648	41.9597
matvec(Dense)	Dense	double	1000	1000	0.000512662	3.90121
matvec(Dense)	Dense	double	2000	2000	0.000777056	10.2953
matvec(Dense)	Dense	double	3000	3000	0.00116643	15.4317
matvec(Dense)	Dense	double	4000	4000	0.00177798	17.998
matvec(Dense)	Dense	double	5000	5000	0.0024603	20.3227
matvec(Dense)	Dense	double	6000	6000	0.00365252	19.7124
matvec(Dense)	Dense	double	7000	7000	0.00464731	21.0875
matvec(Dense)	Dense	double	8000	8000	0.00593129	21.5805
matvec(Dense)	Dense	double	9000	9000	0.00733218	22.0944
matvec(Dense)	Dense	double	10000	10000	0.00882461	22.6639
