func	kind	prec	M	N	time[sec]	perf[GFLOPS]
matvec(Dense)	Dense	float	1000	1000	0.00119047	1.68
matvec(Dense)	Dense	float	2000	2000	0.000180955	44.2098
matvec(Dense)	Dense	float	3000	3000	0.00583311	3.08583
matvec(Dense)	Dense	float	4000	4000	0.0140231	2.28195
matvec(Dense)	Dense	float	5000	5000	0.0148196	3.3739
matvec(Dense)	Dense	float	6000	6000	0.0253527	2.83993
matvec(Dense)	Dense	float	7000	7000	0.0348475	2.81225
matvec(Dense)	Dense	float	8000	8000	0.0231553	5.5279
matvec(Dense)	Dense	float	9000	9000	0.041281	3.92432
matvec(Dense)	Dense	float	10000	10000	0.0236811	8.44554
matvec(Dense)	Dense	double	1000	1000	0.00012841	15.5751
matvec(Dense)	Dense	double	2000	2000	0.000426797	18.7443
matvec(Dense)	Dense	double	3000	3000	0.00542198	3.31982
matvec(Dense)	Dense	double	4000	4000	0.020506	1.56052
matvec(Dense)	Dense	double	5000	5000	0.0111281	4.49315
matvec(Dense)	Dense	double	6000	6000	0.0199964	3.60065
matvec(Dense)	Dense	double	7000	7000	0.0246674	3.97286
matvec(Dense)	Dense	double	8000	8000	0.0389738	3.28426
matvec(Dense)	Dense	double	9000	9000	0.0506784	3.19663
matvec(Dense)	Dense	double	10000	10000	0.0618296	3.2347
