func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_atanh(Dense)	Dense	float	1000	1000	0.000523679	1.90957
m_atanh(Dense)	Dense	float	2000	2000	0.001717	2.32964
m_atanh(Dense)	Dense	float	3000	3000	0.00377988	2.38103
m_atanh(Dense)	Dense	float	4000	4000	0.00674246	2.37302
m_atanh(Dense)	Dense	float	5000	5000	0.0106286	2.35215
m_atanh(Dense)	Dense	float	6000	6000	0.0152276	2.36412
m_atanh(Dense)	Dense	float	7000	7000	0.0207652	2.35972
m_atanh(Dense)	Dense	float	8000	8000	0.0292323	2.18936
m_atanh(Dense)	Dense	float	9000	9000	0.0341693	2.37055
m_atanh(Dense)	Dense	float	10000	10000	0.0427499	2.33919
m_atanh(Dense)	Dense	double	1000	1000	0.000495221	2.0193
m_atanh(Dense)	Dense	double	2000	2000	0.00172254	2.32215
m_atanh(Dense)	Dense	double	3000	3000	0.00625691	1.43841
m_atanh(Dense)	Dense	double	4000	4000	0.0148435	1.07792
m_atanh(Dense)	Dense	double	5000	5000	0.0211816	1.18027
m_atanh(Dense)	Dense	double	6000	6000	0.023794	1.51298
m_atanh(Dense)	Dense	double	7000	7000	0.0409687	1.19603
m_atanh(Dense)	Dense	double	8000	8000	0.049949	1.28131
m_atanh(Dense)	Dense	double	9000	9000	0.075752	1.06928
m_atanh(Dense)	Dense	double	10000	10000	0.0898124	1.11343
