func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sin	vector	float	1000	3.01239e-05	0.0331963	0.26557
sin	vector	float	10000	3.57502e-05	0.279718	2.23775
sin	vector	float	100000	3.77391e-05	2.64977	21.1982
sin	vector	float	1000000	0.000158296	6.31728	50.5383
sin	vector	float	10000000	0.00114046	8.76836	70.1469
sin	vector	float	100000000	0.0110423	9.05611	72.4489
sin	vector	double	1000	6.03472e-05	0.0165708	0.265132
sin	vector	double	10000	0.000105201	0.0950563	1.5209
sin	vector	double	100000	9.98747e-05	1.00125	16.0201
sin	vector	double	1000000	0.000526745	1.89845	30.3752
sin	vector	double	10000000	0.00434575	2.3011	36.8176
sin	vector	double	100000000	0.043053	2.32272	37.1635
