func	prec	M	N	K	time[sec]	perf[GFLOPS] 
matmul(Dense,Dense,Dense)	float	1000	1000	1000	0.0180172	111.005	
matmul(Dense,Dense,Dense)	float	2000	2000	2000	0.0107666	1486.08	
matmul(Dense,Dense,Dense)	float	3000	3000	3000	0.0281964	1915.14	
matmul(Dense,Dense,Dense)	float	4000	4000	4000	0.0612764	2088.9	
matmul(Dense,Dense,Dense)	float	5000	5000	5000	0.121938	2050.21	
matmul(Dense,Dense,Dense)	double	1000	1000	1000	0.0278403	71.8382	
matmul(Dense,Dense,Dense)	double	2000	2000	2000	0.208697	76.666	
matmul(Dense,Dense,Dense)	double	3000	3000	3000	0.68282	79.0838	
matmul(Dense,Dense,Dense)	double	4000	4000	4000	1.6255	78.745	
matmul(Dense,Dense,Dense)	double	5000	5000	5000	3.18843	78.4086	
