func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sv_div	float	1000	1.698e-05	0.117786	0.471143	
sv_div	float	10000	2.54147e-05	0.786946	3.14778	
sv_div	float	100000	0.000121806	1.64196	6.56783	
sv_div	float	1000000	0.000889657	2.24806	8.99223	
sv_div	float	10000000	0.0235908	0.847788	3.39115	
sv_div	float	100000000	0.200751	0.996257	3.98503	
sv_div	double	1000	1.90254e-05	0.105123	0.840981	
sv_div	double	10000	3.70331e-05	0.540057	4.32046	
sv_div	double	100000	0.000163417	1.22386	9.79089	
sv_div	double	1000000	0.00177562	1.12637	9.01093	
sv_div	double	10000000	0.0413646	0.483505	3.86804	
sv_div	double	100000000	0.45137	0.443096	3.54476	
