func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sv_div	float	1000	0.00183639	0.00108909	0.00435638	
sv_div	float	10000	0.00191988	0.0104173	0.0416692	
sv_div	float	100000	0.00326839	0.0611923	0.244769	
sv_div	float	1000000	0.0149422	0.133849	0.535396	
sv_div	float	10000000	0.11471	0.174353	0.697412	
