func	prec	M	N	time[sec]	perf[GFLOPS]	perf[GB/s]
matadd(Dense,Dense,Dense)	float	1000	1000	0.00427194	0.234085	2.80903	
matadd(Dense,Dense,Dense)	float	2000	2000	0.0137588	0.290723	3.48868	
matadd(Dense,Dense,Dense)	float	3000	3000	0.024387	0.36905	4.4286	
matadd(Dense,Dense,Dense)	float	4000	4000	0.0437434	0.36577	4.38924	
matadd(Dense,Dense,Dense)	float	5000	5000	0.0679884	0.36771	4.41252	
matadd(Dense,Dense,Dense)	float	6000	6000	0.0902693	0.398807	4.78568	
matadd(Dense,Dense,Dense)	float	7000	7000	0.13051	0.375449	4.50539	
matadd(Dense,Dense,Dense)	float	8000	8000	0.170337	0.375727	4.50872	
matadd(Dense,Dense,Dense)	float	9000	9000	0.202746	0.399514	4.79417	
