func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
vv_mul	float	1000	1.64836e-05	0.121333	0.727996	
vv_mul	float	10000	2.46525e-05	0.811277	4.86766	
vv_mul	float	100000	0.000112066	1.78466	10.708	
vv_mul	float	1000000	0.000888504	2.25097	13.5058	
vv_mul	float	10000000	0.021856	0.915082	5.49049	
vv_mul	float	100000000	0.244898	0.816668	4.90001	
vv_mul	double	1000	1.74899e-05	0.114352	1.37222	
vv_mul	double	10000	3.31964e-05	0.602475	7.2297	
vv_mul	double	100000	0.000134994	1.48154	17.7785	
vv_mul	double	1000000	0.00157692	1.26829	15.2195	
vv_mul	double	10000000	0.0559398	0.357527	4.29033	
vv_mul	double	100000000	0.45919	0.435549	5.22659	
