func	prec	M	N	time[sec]	perf[GFLOPS] 
m_tanh(CRS)	float	1000	1000	0.00262318	0.0308785	
m_tanh(CRS)	float	10000	10000	0.000450051	1.79979	
m_tanh(CRS)	float	100000	100000	0.00497067	1.62956	
m_tanh(CRS)	float	1000000	1000000	0.0600601	1.34865	
m_tanh(CRS)	double	1000	1000	9.19451e-05	0.88096	
m_tanh(CRS)	double	10000	10000	0.00073813	1.09737	
m_tanh(CRS)	double	100000	100000	0.012431	0.651597	
m_tanh(CRS)	double	1000000	1000000	0.121566	0.666303	
