func	prec	M	N	time[sec]	perf[GFLOPS] 
m_tanh(CRS)	float	1000	1000	0.000506528	0.159912	
m_tanh(CRS)	float	10000	10000	0.00228538	0.354427	
m_tanh(CRS)	float	100000	100000	0.0226595	0.357466	
m_tanh(CRS)	float	1000000	1000000	0.222115	0.364677	
m_tanh(CRS)	double	1000	1000	0.000436574	0.185536	
m_tanh(CRS)	double	10000	10000	0.00352533	0.229766	
m_tanh(CRS)	double	100000	100000	0.0345065	0.234738	
m_tanh(CRS)	double	1000000	1000000	0.342906	0.236216	
