func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
xpay	float	1000	7.2325e-06	0.414794	1.10612	
xpay	float	10000	8.193e-06	3.66166	9.76443	
xpay	float	100000	9.436e-06	31.7931	84.7817	
xpay	float	1000000	3.41656e-05	87.8076	234.154	
xpay	float	10000000	0.00238614	12.5726	33.5269	
xpay	float	100000000	0.0279191	10.7453	28.6542	
xpay	double	1000	7.1036e-06	0.422321	2.25238	
xpay	double	10000	8.5522e-06	3.50787	18.7086	
xpay	double	100000	1.11662e-05	26.8668	143.29	
xpay	double	1000000	6.14359e-05	48.8314	260.434	
xpay	double	10000000	0.0142816	2.10061	11.2033	
xpay	double	100000000	0.093724	3.20089	17.0714	
