func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sv_mul	float	1000	1.66457e-05	0.120151	0.480605	
sv_mul	float	10000	2.45043e-05	0.816183	3.26473	
sv_mul	float	100000	0.000115242	1.73548	6.94193	
sv_mul	float	1000000	0.000830933	2.40693	9.62774	
sv_mul	float	10000000	0.0234907	0.851402	3.40561	
sv_mul	float	100000000	0.196271	1.019	4.076	
sv_mul	double	1000	1.70788e-05	0.117104	0.936834	
sv_mul	double	10000	3.32908e-05	0.600767	4.80613	
sv_mul	double	100000	0.000131562	1.52019	12.1615	
sv_mul	double	1000000	0.00764412	0.261639	2.09311	
sv_mul	double	10000000	0.0496231	0.403038	3.22431	
sv_mul	double	100000000	0.433358	0.461512	3.6921	
