func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
scal	float	1000	0.000251761	0.00397203	0.0317762	
scal	float	10000	0.000288152	0.0347039	0.277631	
scal	float	100000	0.000319999	0.312501	2.5	
scal	float	1000000	0.000367348	2.72222	21.7777	
scal	float	10000000	0.00107178	9.33031	74.6425	
scal	float	100000000	0.00840209	11.9018	95.2144	
scal	double	1000	0.000278617	0.00358915	0.0574264	
scal	double	10000	0.000283649	0.0352549	0.564078	
scal	double	100000	0.000320706	0.311812	4.989	
scal	double	1000000	0.000416545	2.4007	38.4112	
scal	double	10000000	0.00193828	5.1592	82.5472	
scal	double	100000000	0.0165068	6.05811	96.9297	
