func	kind	prec	M	N	K	time[sec]	perf[GFLOPS]
matmul(Dense,CRS,Dense)	CRS	float	1000	1000	1000	0.00275498	58.8026
matmul(Dense,CRS,Dense)	CRS	float	1500	1500	1500	0.00610852	59.6707
matmul(Dense,CRS,Dense)	CRS	float	2000	2000	2000	0.0110158	58.8247
matmul(Dense,CRS,Dense)	CRS	float	2500	2500	2500	0.0193334	52.3704
matmul(Dense,CRS,Dense)	CRS	float	3000	3000	3000	0.0287635	50.6893
matmul(Dense,CRS,Dense)	CRS	double	1000	1000	1000	0.015078	10.7441
matmul(Dense,CRS,Dense)	CRS	double	1500	1500	1500	0.032924	11.0709
matmul(Dense,CRS,Dense)	CRS	double	2000	2000	2000	0.0554194	11.6926
matmul(Dense,CRS,Dense)	CRS	double	2500	2500	2500	0.0860195	11.7706
matmul(Dense,CRS,Dense)	CRS	double	3000	3000	3000	0.12525	11.6407
