func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sum	vector	float	1000	7.24377e-05	0.013805	0.0552199
sum	vector	float	10000	9.11663e-06	1.0969	4.38758
sum	vector	float	100000	1.59909e-05	6.25357	25.0143
sum	vector	float	1000000	8.11967e-05	12.3158	49.2631
sum	vector	float	10000000	0.000799517	12.5076	50.0302
sum	vector	float	100000000	0.0368461	2.71399	10.856
sum	vector	double	1000	9.0612e-06	0.110361	0.882885
sum	vector	double	10000	9.3074e-06	1.07441	8.59531
sum	vector	double	100000	1.56601e-05	6.38564	51.0851
sum	vector	double	1000000	8.09094e-05	12.3595	98.8761
sum	vector	double	10000000	0.00730004	1.36986	10.9588
sum	vector	double	100000000	0.0529578	1.88829	15.1064
