func	kind	prec	M	N	time[sec]
convert(COO,CRS)	CRS	float	10000	10000	0.00652029
convert(COO,CRS)	CRS	float	20000	20000	0.0128831
convert(COO,CRS)	CRS	float	30000	30000	0.0232233
convert(COO,CRS)	CRS	float	40000	40000	0.0307383
convert(COO,CRS)	CRS	float	50000	50000	0.0374326
convert(COO,CRS)	CRS	float	60000	60000	0.0456078
convert(COO,CRS)	CRS	float	70000	70000	0.0530573
convert(COO,CRS)	CRS	float	80000	80000	0.059658
convert(COO,CRS)	CRS	float	90000	90000	0.0671828
convert(COO,CRS)	CRS	float	100000	100000	0.0746087
convert(COO,CRS)	CRS	double	10000	10000	0.00502498
convert(COO,CRS)	CRS	double	20000	20000	0.0136654
convert(COO,CRS)	CRS	double	30000	30000	0.0286927
convert(COO,CRS)	CRS	double	40000	40000	0.0377571
convert(COO,CRS)	CRS	double	50000	50000	0.0468139
convert(COO,CRS)	CRS	double	60000	60000	0.0620367
convert(COO,CRS)	CRS	double	70000	70000	0.0715574
convert(COO,CRS)	CRS	double	80000	80000	0.0818019
convert(COO,CRS)	CRS	double	90000	90000	0.092188
convert(COO,CRS)	CRS	double	100000	100000	0.102677
