func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_mul(Dense,Dense)	Dense	float	1000	1000	0.000185196	5.3997	43.1976
sm_mul(Dense,Dense)	Dense	float	2000	2000	0.000561214	7.1274	57.0192
sm_mul(Dense,Dense)	Dense	float	3000	3000	0.00117838	7.63763	61.101
sm_mul(Dense,Dense)	Dense	float	4000	4000	0.00187563	8.53048	68.2438
sm_mul(Dense,Dense)	Dense	float	5000	5000	0.00260867	9.58344	76.6675
sm_mul(Dense,Dense)	Dense	float	6000	6000	0.00353239	10.1914	81.5313
sm_mul(Dense,Dense)	Dense	float	7000	7000	0.00478128	10.2483	81.9863
sm_mul(Dense,Dense)	Dense	float	8000	8000	0.00636521	10.0547	80.4372
sm_mul(Dense,Dense)	Dense	float	9000	9000	0.00775676	10.4425	83.54
sm_mul(Dense,Dense)	Dense	float	10000	10000	0.00957334	10.4457	83.5654
sm_mul(Dense,Dense)	Dense	double	1000	1000	0.000281902	3.54733	56.7573
sm_mul(Dense,Dense)	Dense	double	2000	2000	0.000731812	5.46588	87.4541
sm_mul(Dense,Dense)	Dense	double	3000	3000	0.00155739	5.77891	92.4626
sm_mul(Dense,Dense)	Dense	double	4000	4000	0.00276837	5.77957	92.4732
sm_mul(Dense,Dense)	Dense	double	5000	5000	0.00433116	5.77212	92.354
sm_mul(Dense,Dense)	Dense	double	6000	6000	0.006097	5.90455	94.4727
sm_mul(Dense,Dense)	Dense	double	7000	7000	0.00819999	5.97562	95.6099
sm_mul(Dense,Dense)	Dense	double	8000	8000	0.01061	6.03206	96.5129
sm_mul(Dense,Dense)	Dense	double	9000	9000	0.0133878	6.0503	96.8048
sm_mul(Dense,Dense)	Dense	double	10000	10000	0.0164841	6.06646	97.0633
