func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_sub(CRS,CRS)	CRS	float	10000	10000	0.000332535	4.87167	19.4867
sm_sub(CRS,CRS)	CRS	float	20000	20000	0.000567133	5.71295	22.8518
sm_sub(CRS,CRS)	CRS	float	30000	30000	0.000775629	6.26588	25.0635
sm_sub(CRS,CRS)	CRS	float	40000	40000	0.000968572	6.69026	26.761
sm_sub(CRS,CRS)	CRS	float	50000	50000	0.00108504	7.46516	29.8607
sm_sub(CRS,CRS)	CRS	float	60000	60000	0.00119571	8.12909	32.5164
sm_sub(CRS,CRS)	CRS	float	70000	70000	0.0012915	8.78047	35.1219
sm_sub(CRS,CRS)	CRS	float	80000	80000	0.00142077	9.12179	36.4871
sm_sub(CRS,CRS)	CRS	float	90000	90000	0.00157327	9.2673	37.0692
sm_sub(CRS,CRS)	CRS	float	100000	100000	0.00172705	9.38014	37.5206
sm_sub(CRS,CRS)	CRS	double	10000	10000	0.000436445	3.71181	29.6944
sm_sub(CRS,CRS)	CRS	double	20000	20000	0.000680052	4.76434	38.1147
sm_sub(CRS,CRS)	CRS	double	30000	30000	0.000956026	5.08355	40.6684
sm_sub(CRS,CRS)	CRS	double	40000	40000	0.00124331	5.2119	41.6952
sm_sub(CRS,CRS)	CRS	double	50000	50000	0.00153329	5.28276	42.2621
sm_sub(CRS,CRS)	CRS	double	60000	60000	0.00179521	5.41442	43.3153
sm_sub(CRS,CRS)	CRS	double	70000	70000	0.00208357	5.44259	43.5407
sm_sub(CRS,CRS)	CRS	double	80000	80000	0.00232406	5.57645	44.6116
sm_sub(CRS,CRS)	CRS	double	90000	90000	0.00260087	5.60582	44.8465
sm_sub(CRS,CRS)	CRS	double	100000	100000	0.00289727	5.59148	44.7318
